==3287== NVPROF is profiling process 3287, command: python index.py
==3287== Profiling application: python index.py
==3287== Profiling result:
   Start  Duration  Name
9.78483s  10.068us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S6_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [14283])
9.78484s     226ns  cudaGetLastError
9.78488s  226.48us  cudaMalloc
9.78512s  3.8080us  cudaEventRecord
9.78515s  17.089us  cudaLaunchKernel (cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams) [14309])
9.78517s     218ns  cudaGetLastError
9.78517s     122ns  cudaGetLastError
9.78517s  9.2010us  cudaLaunchKernel (volta_scudnn_128x64_relu_interior_nn_v1 [14312])
9.78518s     146ns  cudaGetLastError
9.78528s  2.8110us  cudaEventRecord
9.78529s  11.159us  cudaLaunchKernel (void cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>(float, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>, cudnnTensorStruct, float const *, float, cudnnTensorStruct*, float, cudnn::detail:
9.78533s  8.4920us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZZZNS0_15add_kernel_cudaERNS_14TensorIteratorEN3c106ScalarEENKUlvE_clEvENKUlvE2_clEvEUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [14347])
9.78534s     201ns  cudaGetLastError
9.78536s  8.4620us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S6_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [14353])
9.78536s     210ns  cudaGetLastError
9.78544s  2.5170us  cudaEventRecord
9.78548s  21.046us  cudaLaunchKernel (cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams) [14378])
9.78550s     219ns  cudaGetLastError
9.78550s     127ns  cudaGetLastError
9.78550s  9.2470us  cudaLaunchKernel (volta_scudnn_128x64_relu_interior_nn_v1 [14381])
9.78551s     153ns  cudaGetLastError
9.78558s  2.5300us  cudaEventRecord
9.78559s  9.4670us  cudaLaunchKernel (void cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>(float, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>, cudnnTensorStruct, float const *, float, cudnnTensorStruct*, float, cudnn::detail:
9.78562s  8.6610us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S6_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [14417])
9.78563s     214ns  cudaGetLastError
9.78567s  2.0150us  cudaEventRecord
9.78569s  5.5580us  cudaBindTexture
9.78570s  19.826us  cudaLaunchKernel (void cudnn::detail::implicit_convolve_sgemm<float, float, int=1024, int=5, int=5, int=3, int=3, int=3, int=1, bool=1, bool=0, bool=1>(int, int, int, float const *, int, float*, cudnn::detail::implicit_convolve_sgemm<float, float, int=102
9.78572s     207ns  cudaGetLastError
9.78572s  1.0390us  cudaUnbindTexture
9.78578s  2.2520us  cudaEventRecord
9.78579s  9.1170us  cudaLaunchKernel (void cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>(float, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>, cudnnTensorStruct, float const *, float, cudnnTensorStruct*, float, cudnn::detail:
9.78582s  7.5980us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S6_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [14479])
9.78583s     207ns  cudaGetLastError
9.78587s  2.0380us  cudaEventRecord
9.78589s  10.077us  cudaLaunchKernel (cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams) [14504])
9.78591s     184ns  cudaGetLastError
9.78591s     121ns  cudaGetLastError
9.78591s  7.7650us  cudaLaunchKernel (volta_scudnn_128x64_relu_interior_nn_v1 [14507])
9.78592s     141ns  cudaGetLastError
9.78597s  2.2050us  cudaEventRecord
9.78598s  9.4890us  cudaLaunchKernel (void cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>(float, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>, cudnnTensorStruct, float const *, float, cudnnTensorStruct*, float, cudnn::detail:
9.78603s  1.8040us  cudaEventRecord
9.78606s  9.6510us  cudaLaunchKernel (cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams) [14561])
9.78607s     195ns  cudaGetLastError
9.78607s     127ns  cudaGetLastError
9.78607s  6.6450us  cudaLaunchKernel (volta_scudnn_128x64_relu_interior_nn_v1 [14564])
9.78608s     151ns  cudaGetLastError
9.78613s  2.0660us  cudaEventRecord
9.78614s  8.7680us  cudaLaunchKernel (void cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>(float, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>, cudnnTensorStruct, float const *, float, cudnnTensorStruct*, float, cudnn::detail:
9.78617s  8.1440us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZZZNS0_15add_kernel_cudaERNS_14TensorIteratorEN3c106ScalarEENKUlvE_clEvENKUlvE2_clEvEUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [14599])
9.78618s     181ns  cudaGetLastError
9.78619s  8.0020us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S6_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [14605])
9.78620s     211ns  cudaGetLastError
9.78625s  1.9690us  cudaEventRecord
9.78627s  6.2400us  cudaBindTexture
9.78627s  19.064us  cudaLaunchKernel (void cudnn::detail::implicit_convolve_sgemm<float, float, int=1024, int=5, int=5, int=3, int=3, int=3, int=1, bool=1, bool=0, bool=1>(int, int, int, float const *, int, float*, cudnn::detail::implicit_convolve_sgemm<float, float, int=102
9.78629s     216ns  cudaGetLastError
9.78629s  1.0720us  cudaUnbindTexture
9.78635s  2.2370us  cudaEventRecord
9.78636s  9.8320us  cudaLaunchKernel (void cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>(float, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>, cudnnTensorStruct, float const *, float, cudnnTensorStruct*, float, cudnn::detail:
9.78640s  8.0430us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S6_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [14667])
9.78640s     193ns  cudaGetLastError
9.78644s  1.9010us  cudaEventRecord
9.78648s  9.9540us  cudaLaunchKernel (void cudnn::winograd::generateWinogradTilesKernel<int=0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<float, float>) [14692])
9.78649s     194ns  cudaGetLastError
9.78650s  7.4550us  cudaLaunchKernel (volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1 [14694])
9.78656s  2.6200us  cudaEventRecord
9.78657s  9.3760us  cudaLaunchKernel (void cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>(float, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>, cudnnTensorStruct, float const *, float, cudnnTensorStruct*, float, cudnn::detail:
9.78661s  7.9460us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S6_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [14729])
9.78661s     196ns  cudaGetLastError
9.78666s  1.9120us  cudaEventRecord
9.78667s  9.5040us  cudaLaunchKernel (cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams) [14754])
9.78668s     187ns  cudaGetLastError
9.78668s     122ns  cudaGetLastError
9.78669s  7.9910us  cudaLaunchKernel (volta_scudnn_128x64_relu_interior_nn_v1 [14757])
9.78670s     152ns  cudaGetLastError
9.78675s  1.8950us  cudaEventRecord
9.78675s  8.9700us  cudaLaunchKernel (void cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>(float, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>, cudnnTensorStruct, float const *, float, cudnnTensorStruct*, float, cudnn::detail:
9.78678s  8.0470us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZZZNS0_15add_kernel_cudaERNS_14TensorIteratorEN3c106ScalarEENKUlvE_clEvENKUlvE2_clEvEUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [14792])
9.78679s     181ns  cudaGetLastError
9.78681s  7.4370us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S6_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [14798])
9.78682s     189ns  cudaGetLastError
9.78686s  2.4130us  cudaEventRecord
9.78687s  5.2720us  cudaBindTexture
9.78688s  18.487us  cudaLaunchKernel (void cudnn::detail::implicit_convolve_sgemm<float, float, int=1024, int=5, int=5, int=3, int=3, int=3, int=1, bool=1, bool=0, bool=1>(int, int, int, float const *, int, float*, cudnn::detail::implicit_convolve_sgemm<float, float, int=102
9.78690s     206ns  cudaGetLastError
9.78690s  1.0390us  cudaUnbindTexture
9.78695s  1.7820us  cudaEventRecord
9.78696s  8.9690us  cudaLaunchKernel (void cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>(float, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>, cudnnTensorStruct, float const *, float, cudnnTensorStruct*, float, cudnn::detail:
9.78699s  8.0640us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S6_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [14860])
9.78700s     221ns  cudaGetLastError
9.78703s  1.8080us  cudaEventRecord
9.78706s  9.0270us  cudaLaunchKernel (void cudnn::winograd::generateWinogradTilesKernel<int=0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<float, float>) [14885])
9.78707s     227ns  cudaGetLastError
9.78707s  7.1430us  cudaLaunchKernel (volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1 [14887])
9.78713s  2.3030us  cudaEventRecord
9.78714s  8.7200us  cudaLaunchKernel (void cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>(float, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>, cudnnTensorStruct, float const *, float, cudnnTensorStruct*, float, cudnn::detail:
9.78717s  7.6470us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S6_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [14922])
9.78718s     200ns  cudaGetLastError
9.78722s  1.9030us  cudaEventRecord
9.78724s  9.8850us  cudaLaunchKernel (cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams) [14947])
9.78725s     182ns  cudaGetLastError
9.78725s     136ns  cudaGetLastError
9.78725s  7.9790us  cudaLaunchKernel (volta_scudnn_128x64_relu_interior_nn_v1 [14950])
9.78726s     150ns  cudaGetLastError
9.78732s  2.3800us  cudaEventRecord
9.78733s  8.9410us  cudaLaunchKernel (void cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>(float, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>, cudnnTensorStruct, float const *, float, cudnnTensorStruct*, float, cudnn::detail:
9.78736s  8.2400us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZZZNS0_15add_kernel_cudaERNS_14TensorIteratorEN3c106ScalarEENKUlvE_clEvENKUlvE2_clEvEUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [14985])
9.78737s     194ns  cudaGetLastError
9.78738s  7.7440us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S6_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [14991])
9.78739s     183ns  cudaGetLastError
9.78743s  1.8300us  cudaEventRecord
9.78745s  5.4190us  cudaBindTexture
9.78745s  17.539us  cudaLaunchKernel (void cudnn::detail::implicit_convolve_sgemm<float, float, int=1024, int=5, int=5, int=3, int=3, int=3, int=1, bool=1, bool=0, bool=1>(int, int, int, float const *, int, float*, cudnn::detail::implicit_convolve_sgemm<float, float, int=102
9.78747s     212ns  cudaGetLastError
9.78747s  1.0350us  cudaUnbindTexture
9.78754s  171.13us  cudaMalloc
9.78772s  3.0480us  cudaEventRecord
9.78773s  15.908us  cudaLaunchKernel (void cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>(float, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>, cudnnTensorStruct, float const *, float, cudnnTensorStruct*, float, cudnn::detail:
9.78779s  9.8320us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S6_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [15054])
9.78780s     223ns  cudaGetLastError
9.78785s  2.1980us  cudaEventRecord
9.78788s  10.872us  cudaLaunchKernel (void cudnn::winograd::generateWinogradTilesKernel<int=0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<float, float>) [15079])
9.78789s     207ns  cudaGetLastError
9.78789s  7.0700us  cudaLaunchKernel (volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1 [15081])
9.78795s  2.1850us  cudaEventRecord
9.78796s  9.4130us  cudaLaunchKernel (void cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>(float, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>, cudnnTensorStruct, float const *, float, cudnnTensorStruct*, float, cudnn::detail:
9.78800s  8.2460us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S6_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [15116])
9.78801s     214ns  cudaGetLastError
9.78805s  1.6360us  cudaEventRecord
9.78807s  9.9930us  cudaLaunchKernel (cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams) [15141])
9.78808s     180ns  cudaGetLastError
9.78808s     134ns  cudaGetLastError
9.78808s  11.921us  cudaLaunchKernel (volta_scudnn_128x64_relu_interior_nn_v1 [15144])
9.78809s     201ns  cudaGetLastError
9.78815s  2.2030us  cudaEventRecord
9.78816s  10.011us  cudaLaunchKernel (void cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>(float, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>, cudnnTensorStruct, float const *, float, cudnnTensorStruct*, float, cudnn::detail:
9.78819s  8.3040us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZZZNS0_15add_kernel_cudaERNS_14TensorIteratorEN3c106ScalarEENKUlvE_clEvENKUlvE2_clEvEUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [15179])
9.78820s     210ns  cudaGetLastError
9.78821s  8.1870us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S6_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [15185])
9.78822s     197ns  cudaGetLastError
9.78827s  1.9780us  cudaEventRecord
9.78828s  5.5900us  cudaBindTexture
9.78829s  22.207us  cudaLaunchKernel (void cudnn::detail::implicit_convolve_sgemm<float, float, int=1024, int=5, int=5, int=3, int=3, int=3, int=1, bool=1, bool=0, bool=1>(int, int, int, float const *, int, float*, cudnn::detail::implicit_convolve_sgemm<float, float, int=102
9.78831s     255ns  cudaGetLastError
9.78831s  1.0640us  cudaUnbindTexture
9.78837s  2.0760us  cudaEventRecord
9.78838s  9.7950us  cudaLaunchKernel (void cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>(float, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>, cudnnTensorStruct, float const *, float, cudnnTensorStruct*, float, cudnn::detail:
9.78841s  7.7780us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S6_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [15247])
9.78842s     201ns  cudaGetLastError
9.78845s  180.00us  cudaMalloc
9.78864s  3.3840us  cudaEventRecord
9.78867s  16.673us  cudaLaunchKernel (void cudnn::winograd::generateWinogradTilesKernel<int=0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<float, float>) [15273])
9.78869s     233ns  cudaGetLastError
9.78869s  7.1700us  cudaLaunchKernel (volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1 [15275])
9.78878s  2.5500us  cudaEventRecord
9.78879s  9.8060us  cudaLaunchKernel (void cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>(float, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>, cudnnTensorStruct, float const *, float, cudnnTensorStruct*, float, cudnn::detail:
9.78883s  11.544us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S6_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [15310])
9.78884s     284ns  cudaGetLastError
9.78888s  2.1690us  cudaEventRecord
9.78891s  10.806us  cudaLaunchKernel (cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams) [15335])
9.78892s     195ns  cudaGetLastError
9.78892s     124ns  cudaGetLastError
9.78892s  8.1990us  cudaLaunchKernel (volta_scudnn_128x64_relu_interior_nn_v1 [15338])
9.78893s     143ns  cudaGetLastError
9.78898s  2.1030us  cudaEventRecord
9.78899s  8.8860us  cudaLaunchKernel (void cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>(float, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>, cudnnTensorStruct, float const *, float, cudnnTensorStruct*, float, cudnn::detail:
9.78902s  8.2180us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZZZNS0_15add_kernel_cudaERNS_14TensorIteratorEN3c106ScalarEENKUlvE_clEvENKUlvE2_clEvEUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [15373])
9.78903s     190ns  cudaGetLastError
9.78905s  7.9120us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S6_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [15379])
9.78906s     189ns  cudaGetLastError
9.78910s  2.2050us  cudaEventRecord
9.78911s  5.2360us  cudaBindTexture
9.78912s  18.988us  cudaLaunchKernel (void cudnn::detail::implicit_convolve_sgemm<float, float, int=1024, int=5, int=5, int=3, int=3, int=3, int=1, bool=1, bool=0, bool=1>(int, int, int, float const *, int, float*, cudnn::detail::implicit_convolve_sgemm<float, float, int=102
9.78914s     189ns  cudaGetLastError
9.78914s  1.0220us  cudaUnbindTexture
9.78926s  3.2830us  cudaEventRecord
9.78927s  12.822us  cudaLaunchKernel (void cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>(float, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>, cudnnTensorStruct, float const *, float, cudnnTensorStruct*, float, cudnn::detail:
9.78932s  8.5170us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S6_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [15441])
9.78933s     237ns  cudaGetLastError
9.78937s  2.1630us  cudaEventRecord
9.78938s  205.68us  cudaMalloc
9.78961s  17.710us  cudaLaunchKernel (void cudnn::winograd::generateWinogradTilesKernel<int=0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<float, float>) [15467])
9.78963s     201ns  cudaGetLastError
9.78963s  7.0690us  cudaLaunchKernel (volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1 [15469])
9.78972s  164.89us  cudaMalloc
9.78989s  3.4130us  cudaEventRecord
9.78991s  15.491us  cudaLaunchKernel (void cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>(float, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>, cudnnTensorStruct, float const *, float, cudnnTensorStruct*, float, cudnn::detail:
9.78996s  9.9340us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S6_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [15505])
9.78997s     238ns  cudaGetLastError
9.79003s  2.4130us  cudaEventRecord
9.79005s  11.248us  cudaLaunchKernel (cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams) [15530])
9.79006s     182ns  cudaGetLastError
9.79006s     136ns  cudaGetLastError
9.79006s  8.1630us  cudaLaunchKernel (volta_scudnn_128x64_relu_interior_nn_v1 [15533])
9.79007s     174ns  cudaGetLastError
9.79014s  2.2240us  cudaEventRecord
9.79015s  9.5020us  cudaLaunchKernel (void cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>(float, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>, cudnnTensorStruct, float const *, float, cudnnTensorStruct*, float, cudnn::detail:
9.79018s  8.8310us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZZZNS0_15add_kernel_cudaERNS_14TensorIteratorEN3c106ScalarEENKUlvE_clEvENKUlvE2_clEvEUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [15568])
9.79019s     197ns  cudaGetLastError
9.79021s  7.4250us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S6_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [15574])
9.79021s     182ns  cudaGetLastError
9.79026s  2.1960us  cudaEventRecord
9.79028s  5.7960us  cudaBindTexture
9.79028s  20.064us  cudaLaunchKernel (void cudnn::detail::implicit_convolve_sgemm<float, float, int=1024, int=5, int=5, int=3, int=3, int=3, int=1, bool=1, bool=0, bool=1>(int, int, int, float const *, int, float*, cudnn::detail::implicit_convolve_sgemm<float, float, int=102
9.79030s     204ns  cudaGetLastError
9.79030s     976ns  cudaUnbindTexture
9.79036s  1.8550us  cudaEventRecord
9.79037s  9.2660us  cudaLaunchKernel (void cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>(float, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>, cudnnTensorStruct, float const *, float, cudnnTensorStruct*, float, cudnn::detail:
9.79040s  8.2660us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S6_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [15636])
