==3287== NVPROF is profiling process 3287, command: python index.py
==3287== Profiling application: python index.py
==3287== Profiling result:
   Start  Duration  Name
4.96640s     403ns  cudaSetDevice
4.96642s     555ns  cudaGetDevice
4.96642s     271ns  cudaGetDevice
4.96642s     255ns  cudaGetDevice
4.96642s     269ns  cudaGetDevice
4.96642s     250ns  cudaGetDevice
4.96643s     245ns  cudaGetDevice
4.96643s     249ns  cudaGetDevice
4.96643s     487ns  cudaSetDevice
4.96643s     276ns  cudaSetDevice
4.96644s     426ns  cudaGetDevice
4.96644s     251ns  cudaGetDevice
4.96644s  14.773us  cudaMemcpyAsync
4.96646s  4.1340us  cudaStreamSynchronize
4.96646s     414ns  cudaSetDevice
4.96647s     557ns  cudaGetDevice
4.96647s     272ns  cudaGetDevice
4.96647s     257ns  cudaGetDevice
4.96648s     266ns  cudaGetDevice
4.96648s     251ns  cudaGetDevice
4.96648s     245ns  cudaGetDevice
4.96648s     249ns  cudaGetDevice
4.96648s     438ns  cudaSetDevice
4.96648s     273ns  cudaSetDevice
4.96649s     523ns  cudaGetDevice
4.96649s     249ns  cudaGetDevice
4.96649s  16.015us  cudaMemcpyAsync
4.96651s  6.3520us  cudaStreamSynchronize
4.96651s     420ns  cudaSetDevice
4.96652s     550ns  cudaGetDevice
4.96653s     266ns  cudaGetDevice
4.96653s     252ns  cudaGetDevice
4.96653s     257ns  cudaGetDevice
4.96653s     252ns  cudaGetDevice
4.96653s     246ns  cudaGetDevice
4.96653s     251ns  cudaGetDevice
4.96653s     397ns  cudaSetDevice
4.96653s     281ns  cudaSetDevice
4.96655s     421ns  cudaGetDevice
4.96655s     247ns  cudaGetDevice
4.96655s  11.594us  cudaMemcpyAsync
4.96656s  5.8980us  cudaStreamSynchronize
4.96657s     389ns  cudaSetDevice
4.96659s     644ns  cudaGetDevice
4.96659s     268ns  cudaGetDevice
4.96659s     265ns  cudaGetDevice
4.96660s     268ns  cudaGetDevice
4.96660s     253ns  cudaGetDevice
4.96660s     251ns  cudaGetDevice
4.96660s     253ns  cudaGetDevice
4.96660s     461ns  cudaSetDevice
4.96660s     278ns  cudaSetDevice
4.96661s     437ns  cudaGetDevice
4.96661s     253ns  cudaGetDevice
4.96661s  129.58us  cudaMemcpyAsync
4.96674s  16.108us  cudaStreamSynchronize
4.96676s     497ns  cudaSetDevice
4.96681s     722ns  cudaGetDevice
4.96681s     266ns  cudaGetDevice
4.96681s     265ns  cudaGetDevice
4.96681s     267ns  cudaGetDevice
4.96681s     249ns  cudaGetDevice
4.96681s     247ns  cudaGetDevice
4.96681s     249ns  cudaGetDevice
4.96681s     558ns  cudaSetDevice
4.96681s     282ns  cudaSetDevice
4.96682s     404ns  cudaGetDevice
4.96682s     261ns  cudaGetDevice
4.96683s  6.9280us  cudaMemcpyAsync
4.96683s  6.4670us  cudaStreamSynchronize
4.96684s     403ns  cudaSetDevice
4.96686s     599ns  cudaGetDevice
4.96686s     271ns  cudaGetDevice
4.96686s     259ns  cudaGetDevice
4.96686s     271ns  cudaGetDevice
4.96686s     250ns  cudaGetDevice
4.96686s     254ns  cudaGetDevice
4.96686s     248ns  cudaGetDevice
4.96687s     523ns  cudaSetDevice
4.96687s     277ns  cudaSetDevice
4.96688s     404ns  cudaGetDevice
4.96688s     248ns  cudaGetDevice
4.96688s  6.1740us  cudaMemcpyAsync
4.96688s  6.2790us  cudaStreamSynchronize
4.96689s     415ns  cudaSetDevice
4.96692s     639ns  cudaGetDevice
4.96692s     267ns  cudaGetDevice
4.96692s     260ns  cudaGetDevice
4.96692s     266ns  cudaGetDevice
4.96692s     248ns  cudaGetDevice
4.96692s     249ns  cudaGetDevice
4.96692s     252ns  cudaGetDevice
4.96692s     540ns  cudaSetDevice
4.96692s     274ns  cudaSetDevice
4.96693s     398ns  cudaGetDevice
4.96694s     240ns  cudaGetDevice
4.96694s  5.7000us  cudaMemcpyAsync
4.96694s  7.8400us  cudaStreamSynchronize
4.96695s     402ns  cudaSetDevice
4.96695s     387ns  cudaGetDevice
4.96696s     256ns  cudaGetDevice
4.96696s     259ns  cudaGetDevice
4.96696s     267ns  cudaGetDevice
4.96696s     250ns  cudaGetDevice
4.96696s     252ns  cudaGetDevice
4.96696s     248ns  cudaGetDevice
4.96696s     347ns  cudaSetDevice
4.96696s     278ns  cudaSetDevice
4.96697s     403ns  cudaGetDevice
4.96697s     247ns  cudaGetDevice
4.96697s  5.1850us  cudaMemcpyAsync
4.96698s  6.3040us  cudaStreamSynchronize
4.96698s     407ns  cudaSetDevice
4.96699s     459ns  cudaGetDevice
4.96699s     258ns  cudaGetDevice
4.96700s     259ns  cudaGetDevice
4.96700s     259ns  cudaGetDevice
4.96700s     249ns  cudaGetDevice
4.96700s     250ns  cudaGetDevice
4.96700s     250ns  cudaGetDevice
4.96700s     504ns  cudaSetDevice
4.96700s     277ns  cudaSetDevice
4.96702s     439ns  cudaGetDevice
4.96702s     253ns  cudaGetDevice
4.96702s  11.778us  cudaMemcpyAsync
4.96703s  5.8710us  cudaStreamSynchronize
4.96704s     412ns  cudaSetDevice
4.96708s     618ns  cudaGetDevice
4.96709s     260ns  cudaGetDevice
4.96709s     262ns  cudaGetDevice
4.96709s     269ns  cudaGetDevice
4.96709s     249ns  cudaGetDevice
4.96709s     252ns  cudaGetDevice
4.96709s     250ns  cudaGetDevice
4.96709s     451ns  cudaSetDevice
4.96709s     282ns  cudaSetDevice
4.96710s     402ns  cudaGetDevice
4.96710s     254ns  cudaGetDevice
4.96710s  123.63us  cudaMemcpyAsync
4.96723s  16.777us  cudaStreamSynchronize
4.96724s     424ns  cudaSetDevice
4.96730s     796ns  cudaGetDevice
4.96730s     271ns  cudaGetDevice
4.96730s     261ns  cudaGetDevice
4.96730s     268ns  cudaGetDevice
4.96730s     250ns  cudaGetDevice
4.96730s     249ns  cudaGetDevice
4.96730s     250ns  cudaGetDevice
4.96730s     523ns  cudaSetDevice
4.96730s     277ns  cudaSetDevice
4.96731s     406ns  cudaGetDevice
4.96732s     250ns  cudaGetDevice
4.96732s  14.617us  cudaMemcpyAsync
4.96733s  6.1860us  cudaStreamSynchronize
4.96734s     426ns  cudaSetDevice
4.96736s     637ns  cudaGetDevice
4.96736s     262ns  cudaGetDevice
4.96736s     258ns  cudaGetDevice
4.96736s     265ns  cudaGetDevice
4.96736s     251ns  cudaGetDevice
4.96736s     243ns  cudaGetDevice
4.96736s     249ns  cudaGetDevice
4.96736s     457ns  cudaSetDevice
4.96736s     280ns  cudaSetDevice
4.96737s     405ns  cudaGetDevice
4.96737s     246ns  cudaGetDevice
4.96737s  14.506us  cudaMemcpyAsync
4.96739s  6.0480us  cudaStreamSynchronize
4.96740s     401ns  cudaSetDevice
4.96743s     604ns  cudaGetDevice
4.96743s     262ns  cudaGetDevice
4.96743s     258ns  cudaGetDevice
4.96743s     269ns  cudaGetDevice
4.96743s     254ns  cudaGetDevice
4.96743s     249ns  cudaGetDevice
4.96744s     252ns  cudaGetDevice
4.96744s     473ns  cudaSetDevice
4.96744s     273ns  cudaSetDevice
4.96744s     314ns  cudaGetDevice
4.96744s     246ns  cudaGetDevice
4.96744s  13.624us  cudaMemcpyAsync
4.96745s  5.8440us  cudaStreamSynchronize
4.96746s     411ns  cudaSetDevice
4.96749s  1.8930us  cudaGetDevice
4.96749s     295ns  cudaGetDevice
4.96749s     260ns  cudaGetDevice
4.96749s  8.8620us  cudaGetDevice
4.96750s     255ns  cudaGetDevice
4.96750s     244ns  cudaGetDevice
4.96750s     248ns  cudaGetDevice
4.96750s     459ns  cudaSetDevice
4.96750s     275ns  cudaSetDevice
4.96751s     307ns  cudaGetDevice
4.96751s     248ns  cudaGetDevice
4.96751s  12.907us  cudaMemcpyAsync
4.96752s  6.0620us  cudaStreamSynchronize
4.96753s     409ns  cudaSetDevice
4.96754s     531ns  cudaGetDevice
4.96755s     256ns  cudaGetDevice
4.96755s     259ns  cudaGetDevice
4.96755s     262ns  cudaGetDevice
4.96755s     252ns  cudaGetDevice
4.96755s     249ns  cudaGetDevice
4.96755s     244ns  cudaGetDevice
4.96755s     426ns  cudaSetDevice
4.96755s     278ns  cudaSetDevice
4.96757s     463ns  cudaGetDevice
4.96757s     245ns  cudaGetDevice
4.96757s  12.200us  cudaMemcpyAsync
4.96758s  5.8990us  cudaStreamSynchronize
4.96759s     404ns  cudaSetDevice
4.96763s     597ns  cudaGetDevice
4.96763s     264ns  cudaGetDevice
4.96763s     252ns  cudaGetDevice
4.96763s     272ns  cudaGetDevice
4.96763s     250ns  cudaGetDevice
4.96763s     245ns  cudaGetDevice
4.96763s     253ns  cudaGetDevice
4.96764s     446ns  cudaSetDevice
4.96764s     277ns  cudaSetDevice
4.96765s     407ns  cudaGetDevice
4.96765s     248ns  cudaGetDevice
4.96765s  258.25us  cudaMemcpyAsync
4.96791s  23.155us  cudaStreamSynchronize
4.96793s     446ns  cudaSetDevice
4.96798s     712ns  cudaGetDevice
4.96798s     279ns  cudaGetDevice
4.96798s     255ns  cudaGetDevice
4.96799s     272ns  cudaGetDevice
4.96799s     249ns  cudaGetDevice
4.96799s     248ns  cudaGetDevice
4.96799s     249ns  cudaGetDevice
4.96799s     632ns  cudaSetDevice
4.96799s     275ns  cudaSetDevice
4.96800s     412ns  cudaGetDevice
4.96800s     249ns  cudaGetDevice
4.96800s  7.5670us  cudaMemcpyAsync
4.96801s  6.4860us  cudaStreamSynchronize
4.96802s     401ns  cudaSetDevice
4.96804s     567ns  cudaGetDevice
4.96805s     261ns  cudaGetDevice
4.96805s     267ns  cudaGetDevice
4.96805s     272ns  cudaGetDevice
4.96805s     250ns  cudaGetDevice
4.96805s     249ns  cudaGetDevice
4.96805s     247ns  cudaGetDevice
4.96805s     469ns  cudaSetDevice
4.96805s     272ns  cudaSetDevice
4.96806s     401ns  cudaGetDevice
4.96806s     243ns  cudaGetDevice
4.96806s  6.0000us  cudaMemcpyAsync
4.96807s  6.2550us  cudaStreamSynchronize
4.96808s     406ns  cudaSetDevice
4.96810s     577ns  cudaGetDevice
4.96810s     262ns  cudaGetDevice
4.96810s     263ns  cudaGetDevice
4.96810s     267ns  cudaGetDevice
4.96810s     245ns  cudaGetDevice
4.96810s     246ns  cudaGetDevice
4.96810s     248ns  cudaGetDevice
4.96810s     523ns  cudaSetDevice
4.96810s     276ns  cudaSetDevice
4.96810s     319ns  cudaGetDevice
4.96810s     246ns  cudaGetDevice
4.96811s  5.0110us  cudaMemcpyAsync
4.96811s  6.1680us  cudaStreamSynchronize
4.96812s     360ns  cudaSetDevice
4.96813s     473ns  cudaGetDevice
4.96813s     265ns  cudaGetDevice
4.96813s     255ns  cudaGetDevice
4.96813s  2.3310us  cudaGetDevice
4.96814s     276ns  cudaGetDevice
4.96814s     245ns  cudaGetDevice
4.96814s     250ns  cudaGetDevice
4.96814s     429ns  cudaSetDevice
4.96814s     278ns  cudaSetDevice
4.96815s     401ns  cudaGetDevice
4.96815s     250ns  cudaGetDevice
4.96815s  4.8940us  cudaMemcpyAsync
4.96815s  6.1760us  cudaStreamSynchronize
4.96816s     402ns  cudaSetDevice
4.96818s     583ns  cudaGetDevice
4.96818s     259ns  cudaGetDevice
4.96818s     253ns  cudaGetDevice
4.96818s     266ns  cudaGetDevice
4.96818s     251ns  cudaGetDevice
4.96818s     241ns  cudaGetDevice
4.96818s     248ns  cudaGetDevice
4.96818s     509ns  cudaSetDevice
4.96819s     280ns  cudaSetDevice
4.96820s     419ns  cudaGetDevice
4.96820s     253ns  cudaGetDevice
4.96820s  12.226us  cudaMemcpyAsync
4.96822s  5.9530us  cudaStreamSynchronize
4.96822s     393ns  cudaSetDevice
4.96824s     636ns  cudaGetDevice
4.96824s     264ns  cudaGetDevice
4.96824s     253ns  cudaGetDevice
4.96824s     266ns  cudaGetDevice
4.96824s     252ns  cudaGetDevice
4.96824s     247ns  cudaGetDevice
4.96824s     250ns  cudaGetDevice
4.96825s     458ns  cudaSetDevice
4.96825s     271ns  cudaSetDevice
4.96826s     410ns  cudaGetDevice
4.96826s     244ns  cudaGetDevice
4.96826s  131.91us  cudaMemcpyAsync
4.96839s  16.399us  cudaStreamSynchronize
4.96841s     506ns  cudaSetDevice
4.96845s     768ns  cudaGetDevice
4.96845s     293ns  cudaGetDevice
4.96845s     258ns  cudaGetDevice
4.96845s     270ns  cudaGetDevice
4.96845s     251ns  cudaGetDevice
4.96845s     247ns  cudaGetDevice
4.96845s     248ns  cudaGetDevice
4.96846s     586ns  cudaSetDevice
4.96846s     275ns  cudaSetDevice
4.96846s     291ns  cudaGetDevice
4.96846s     246ns  cudaGetDevice
4.96846s  6.4500us  cudaMemcpyAsync
4.96847s  6.6280us  cudaStreamSynchronize
4.96847s     361ns  cudaSetDevice
4.96851s     703ns  cudaGetDevice
4.96851s     274ns  cudaGetDevice
4.96851s     250ns  cudaGetDevice
4.96851s     270ns  cudaGetDevice
4.96852s     250ns  cudaGetDevice
4.96852s     245ns  cudaGetDevice
4.96852s     249ns  cudaGetDevice
4.96852s     516ns  cudaSetDevice
4.96852s     279ns  cudaSetDevice
4.96852s     309ns  cudaGetDevice
4.96852s     250ns  cudaGetDevice
4.96852s  6.6660us  cudaMemcpyAsync
4.96853s  6.3500us  cudaStreamSynchronize
4.96854s     355ns  cudaSetDevice
4.96856s     728ns  cudaGetDevice
4.96857s     285ns  cudaGetDevice
4.96857s     251ns  cudaGetDevice
4.96857s     266ns  cudaGetDevice
4.96857s     255ns  cudaGetDevice
4.96857s     249ns  cudaGetDevice
4.96857s     247ns  cudaGetDevice
4.96857s     509ns  cudaSetDevice
4.96857s     273ns  cudaSetDevice
4.96858s     394ns  cudaGetDevice
4.96858s     259ns  cudaGetDevice
4.96858s  5.7260us  cudaMemcpyAsync
4.96859s  6.2790us  cudaStreamSynchronize
4.96859s     406ns  cudaSetDevice
4.96861s     489ns  cudaGetDevice
4.96861s     259ns  cudaGetDevice
4.96861s     258ns  cudaGetDevice
4.96861s     269ns  cudaGetDevice
4.96862s     254ns  cudaGetDevice
4.96862s     247ns  cudaGetDevice
4.96862s  1.8810us  cudaGetDevice
4.96862s     422ns  cudaSetDevice
4.96862s     277ns  cudaSetDevice
4.96863s     396ns  cudaGetDevice
4.96863s     248ns  cudaGetDevice
4.96863s  5.0680us  cudaMemcpyAsync
4.96864s  6.1510us  cudaStreamSynchronize
4.96864s     407ns  cudaSetDevice
4.96865s     520ns  cudaGetDevice
4.96866s     266ns  cudaGetDevice
4.96866s     257ns  cudaGetDevice
4.96866s     268ns  cudaGetDevice
4.96866s     251ns  cudaGetDevice
4.96866s     249ns  cudaGetDevice
4.96866s     245ns  cudaGetDevice
4.96866s     398ns  cudaSetDevice
4.96866s     277ns  cudaSetDevice
4.96868s     401ns  cudaGetDevice
4.96868s     254ns  cudaGetDevice
4.96868s  11.651us  cudaMemcpyAsync
4.96869s  5.8180us  cudaStreamSynchronize
4.96870s     407ns  cudaSetDevice
4.96877s     624ns  cudaGetDevice
4.96877s     264ns  cudaGetDevice
4.96877s     253ns  cudaGetDevice
4.96877s     268ns  cudaGetDevice
4.96877s     253ns  cudaGetDevice
4.96877s     247ns  cudaGetDevice
4.96877s     258ns  cudaGetDevice
4.96877s     485ns  cudaSetDevice
4.96878s     277ns  cudaSetDevice
4.96879s     413ns  cudaGetDevice
4.96879s     250ns  cudaGetDevice
4.96879s  243.14us  cudaMemcpyAsync
4.96903s  22.261us  cudaStreamSynchronize
4.96905s     488ns  cudaSetDevice
4.96910s     707ns  cudaGetDevice
4.96910s     278ns  cudaGetDevice
4.96910s     258ns  cudaGetDevice
4.96910s     277ns  cudaGetDevice
4.96910s     249ns  cudaGetDevice
4.96911s     246ns  cudaGetDevice
4.96911s     254ns  cudaGetDevice
4.96911s     664ns  cudaSetDevice
4.96911s     278ns  cudaSetDevice
4.96912s     474ns  cudaGetDevice
4.96912s     249ns  cudaGetDevice
4.96912s  7.1880us  cudaMemcpyAsync
4.96913s  6.6400us  cudaStreamSynchronize
4.96914s     402ns  cudaSetDevice
4.96915s     591ns  cudaGetDevice
4.96916s     263ns  cudaGetDevice
4.96916s     256ns  cudaGetDevice
4.96916s     271ns  cudaGetDevice
4.96916s     247ns  cudaGetDevice
4.96916s     250ns  cudaGetDevice
4.96916s     248ns  cudaGetDevice
4.96916s     473ns  cudaSetDevice
4.96916s     281ns  cudaSetDevice
4.96916s     299ns  cudaGetDevice
4.96916s     246ns  cudaGetDevice
4.96916s  5.1380us  cudaMemcpyAsync
4.96917s  6.2040us  cudaStreamSynchronize
4.96918s     364ns  cudaSetDevice
4.96919s     427ns  cudaGetDevice
4.96919s     260ns  cudaGetDevice
4.96919s     259ns  cudaGetDevice
4.96919s     269ns  cudaGetDevice
4.96919s     251ns  cudaGetDevice
4.96919s     245ns  cudaGetDevice
4.96919s     252ns  cudaGetDevice
4.96919s     404ns  cudaSetDevice
4.96919s     273ns  cudaSetDevice
4.96919s     288ns  cudaGetDevice
4.96919s     251ns  cudaGetDevice
4.96920s  4.9760us  cudaMemcpyAsync
4.96920s  6.1310us  cudaStreamSynchronize
4.96921s     359ns  cudaSetDevice
4.96922s     475ns  cudaGetDevice
4.96924s     481ns  cudaGetDevice
4.96924s     273ns  cudaGetDevice
4.96924s     275ns  cudaGetDevice
4.96924s     250ns  cudaGetDevice
4.96925s     250ns  cudaGetDevice
4.96925s     244ns  cudaGetDevice
4.96925s     520ns  cudaSetDevice
4.96925s  2.1510us  cudaSetDevice
4.96926s     402ns  cudaGetDevice
4.96926s     250ns  cudaGetDevice
4.96926s  9.6070us  cudaMemcpyAsync
4.96927s  6.4700us  cudaStreamSynchronize
4.96928s     408ns  cudaSetDevice
4.96929s     487ns  cudaGetDevice
4.96929s     261ns  cudaGetDevice
4.96929s     256ns  cudaGetDevice
4.96929s     264ns  cudaGetDevice
4.96929s     248ns  cudaGetDevice
4.96929s     242ns  cudaGetDevice
4.96929s     251ns  cudaGetDevice
4.96929s     410ns  cudaSetDevice
4.96930s     281ns  cudaSetDevice
4.96931s     389ns  cudaGetDevice
4.96931s     245ns  cudaGetDevice
4.96931s  11.613us  cudaMemcpyAsync
4.96932s  5.8210us  cudaStreamSynchronize
4.96933s     396ns  cudaSetDevice
4.96935s     591ns  cudaGetDevice
4.96935s     274ns  cudaGetDevice
4.96935s     254ns  cudaGetDevice
4.96935s     264ns  cudaGetDevice
4.96935s     251ns  cudaGetDevice
4.96935s     242ns  cudaGetDevice
4.96935s     252ns  cudaGetDevice
4.96935s     449ns  cudaSetDevice
4.96935s     274ns  cudaSetDevice
4.96936s     416ns  cudaGetDevice
4.96936s     252ns  cudaGetDevice
4.96937s  1.0148ms  cudaMemcpyAsync
4.97038s  69.364us  cudaStreamSynchronize
4.97045s  1.4980us  cudaSetDevice
4.97052s     974ns  cudaGetDevice
4.97052s     289ns  cudaGetDevice
4.97052s     256ns  cudaGetDevice
4.97052s     270ns  cudaGetDevice
4.97052s     252ns  cudaGetDevice
4.97052s     249ns  cudaGetDevice
4.97052s     248ns  cudaGetDevice
4.97053s     586ns  cudaSetDevice
4.97053s     275ns  cudaSetDevice
4.97053s     326ns  cudaGetDevice
4.97053s     250ns  cudaGetDevice
4.97053s  13.240us  cudaMemcpyAsync
4.97055s  6.7020us  cudaStreamSynchronize
4.97056s     351ns  cudaSetDevice
4.97058s     668ns  cudaGetDevice
4.97058s     255ns  cudaGetDevice
4.97058s     257ns  cudaGetDevice
4.97058s     275ns  cudaGetDevice
4.97058s     254ns  cudaGetDevice
4.97058s     249ns  cudaGetDevice
4.97058s     252ns  cudaGetDevice
4.97058s     433ns  cudaSetDevice
4.97058s     276ns  cudaSetDevice
4.97059s     289ns  cudaGetDevice
4.97059s     244ns  cudaGetDevice
4.97059s  13.633us  cudaMemcpyAsync
4.97060s  6.2740us  cudaStreamSynchronize
4.97061s     407ns  cudaSetDevice
4.97063s     580ns  cudaGetDevice
4.97063s     263ns  cudaGetDevice
4.97063s     258ns  cudaGetDevice
4.97063s     269ns  cudaGetDevice
4.97063s     255ns  cudaGetDevice
4.97063s     246ns  cudaGetDevice
4.97063s     252ns  cudaGetDevice
4.97063s     519ns  cudaSetDevice
4.97063s     292ns  cudaSetDevice
4.97064s     447ns  cudaGetDevice
4.97065s     250ns  cudaGetDevice
4.97065s  5.8650us  cudaMemcpyAsync
4.97065s  6.1320us  cudaStreamSynchronize
4.97066s     407ns  cudaSetDevice
4.97066s     369ns  cudaGetDevice
4.97066s     260ns  cudaGetDevice
4.97067s     254ns  cudaGetDevice
4.97067s     274ns  cudaGetDevice
4.97067s     247ns  cudaGetDevice
4.97067s     251ns  cudaGetDevice
4.97067s     246ns  cudaGetDevice
4.97067s     357ns  cudaSetDevice
4.97067s     277ns  cudaSetDevice
4.97068s     406ns  cudaGetDevice
4.97068s     253ns  cudaGetDevice
4.97068s  6.7410us  cudaMemcpyAsync
4.97069s  4.2200us  cudaStreamSynchronize
4.97069s     410ns  cudaSetDevice
4.97070s     540ns  cudaGetDevice
4.97070s     262ns  cudaGetDevice
4.97070s     256ns  cudaGetDevice
4.97071s     269ns  cudaGetDevice
4.97071s     255ns  cudaGetDevice
4.97071s     249ns  cudaGetDevice
4.97071s     247ns  cudaGetDevice
4.97071s     420ns  cudaSetDevice
4.97071s     273ns  cudaSetDevice
4.97072s     397ns  cudaGetDevice
4.97072s     250ns  cudaGetDevice
4.97072s  4.6690us  cudaMemcpyAsync
4.97072s  6.2170us  cudaStreamSynchronize
4.97073s     405ns  cudaSetDevice
4.97076s     571ns  cudaGetDevice
4.97076s     259ns  cudaGetDevice
4.97076s     258ns  cudaGetDevice
4.97076s     265ns  cudaGetDevice
4.97076s     251ns  cudaGetDevice
4.97076s     244ns  cudaGetDevice
4.97076s     249ns  cudaGetDevice
4.97076s     534ns  cudaSetDevice
4.97076s     272ns  cudaSetDevice
4.97077s     419ns  cudaGetDevice
4.97077s     253ns  cudaGetDevice
4.97078s  456.43us  cudaMemcpyAsync
4.97123s  35.434us  cudaStreamSynchronize
4.97127s     847ns  cudaSetDevice
4.97131s     954ns  cudaGetDevice
4.97132s     367ns  cudaGetDevice
4.97132s     258ns  cudaGetDevice
4.97133s     271ns  cudaGetDevice
4.97133s     249ns  cudaGetDevice
4.97133s     252ns  cudaGetDevice
4.97133s     251ns  cudaGetDevice
4.97133s     617ns  cudaSetDevice
4.97133s     277ns  cudaSetDevice
4.97134s     396ns  cudaGetDevice
4.97134s     248ns  cudaGetDevice
4.97134s  10.342us  cudaMemcpyAsync
4.97135s  6.8630us  cudaStreamSynchronize
4.97136s     413ns  cudaSetDevice
4.97139s     819ns  cudaGetDevice
4.97139s     257ns  cudaGetDevice
4.97139s     254ns  cudaGetDevice
4.97139s     269ns  cudaGetDevice
4.97139s     251ns  cudaGetDevice
4.97139s     246ns  cudaGetDevice
4.97139s     245ns  cudaGetDevice
4.97140s     536ns  cudaSetDevice
4.97140s     276ns  cudaSetDevice
4.97140s     294ns  cudaGetDevice
4.97140s     248ns  cudaGetDevice
4.97140s  14.688us  cudaMemcpyAsync
4.97141s  6.2470us  cudaStreamSynchronize
4.97142s     402ns  cudaSetDevice
4.97144s     610ns  cudaGetDevice
4.97144s     262ns  cudaGetDevice
4.97144s     262ns  cudaGetDevice
4.97144s     267ns  cudaGetDevice
4.97144s     249ns  cudaGetDevice
4.97144s     249ns  cudaGetDevice
4.97145s     249ns  cudaGetDevice
4.97145s     542ns  cudaSetDevice
4.97145s     272ns  cudaSetDevice
4.97145s     309ns  cudaGetDevice
4.97145s     248ns  cudaGetDevice
4.97145s  6.1790us  cudaMemcpyAsync
4.97146s  6.2950us  cudaStreamSynchronize
4.97146s     353ns  cudaSetDevice
4.97148s     529ns  cudaGetDevice
